,group,cell_name,sweep_num,input_current,rest_potential,stim_potential,t_first_spike,t_last_spike,f_rate,AP_amp,AP_adaptation,AP_rise_slope,t_hyperpol,v_hyperpol
867,Goal DLS,20181215_DLS_s1c1_0000.abf,9,1400.0,-79.57183837890625,-19.66347885131836,1.2999999999999972,63.59999999999998,304.9759229534511,27.942913858375327,98.65416323960268,68.23329162597656,1.177777777777778,-38.77777777777778
868,Goal DLS,20181215_DLS_s1c1_0000.abf,10,1600.0,-79.42315673828125,-17.165056228637695,1.1999999999999886,54.2,320.754716981132,30.595080048901107,50.90181439640733,63.942405700683594,1.1250000000000002,-36.0
869,Goal DLS,20181215_DLS_s1c1_0000.abf,11,1800.0,-79.09772491455078,-14.836334228515625,1.1000000000000085,42.500000000000014,338.1642512077294,33.11469750269515,27.250380901374832,64.27437591552734,1.14375,-31.125
870,Goal DLS,20181215_DLS_s1c1_0000.abf,12,2000.0,-78.38977813720703,-12.342961311340332,1.0,35.000000000000014,352.9411764705881,35.10865293617189,18.67544941410768,61.977386474609375,7.23888888888889,-24.61111111111111
871,Goal DMS,cell_0029.abf,0,-400.0,-73.13904571533203,-101.10014343261719,,,0,,,,,
872,Goal DMS,cell_0029.abf,1,-200.0,-73.24142456054688,-91.63658905029297,,,0,,,,,
873,Goal DMS,cell_0029.abf,2,0.0,-73.11091613769531,-73.11091613769531,,,0,,,,,
874,Goal DMS,cell_0029.abf,3,200.0,-73.36288452148438,-42.49299240112305,,,0,,,,,
875,Goal DMS,cell_0029.abf,4,400.0,-73.28166961669922,-37.270240783691406,73.9,498.20000000000005,89.5592740985152,19.26733738037762,9999.617774012328,98.0296859741211,1.6891891891891895,-48.16216216216216
876,Goal DMS,cell_0029.abf,5,600.0,-73.34530639648438,-31.21453094482422,5.0,493.0000000000001,127.04918032786883,22.32640799530057,146.69735595804062,73.90840148925781,1.6278688524590168,-42.622950819672134
877,Goal DMS,cell_0029.abf,6,800.0,-74.26589965820312,-24.17964744567871,3.700000000000017,367.6,156.63643858202803,22.50116754942829,285.9282565399597,49.46952819824219,1.6290909090909091,-36.872727272727275
878,Goal DMS,cell_0029.abf,7,1000.0,-73.99024963378906,-18.843156814575195,2.8999999999999915,140.1,196.7930029154519,26.048735469730403,387.51749204528033,57.13738250732422,1.548148148148148,-35.18518518518518
879,Goal DMS,cell_0029.abf,8,1200.0,-73.10883331298828,-15.64396858215332,2.3999999999999915,96.9,222.22222222222217,26.858089448203543,278.95235667907724,56.9930305480957,1.4857142857142855,-32.857142857142854
880,Goal DMS,cell_0029.abf,9,1400.0,-72.49838256835938,-12.809893608093262,2.0,76.19999999999999,242.58760107816715,27.744275368571692,216.85946255497058,53.49900817871094,1.5523809523809524,-27.761904761904763
881,Goal DMS,cell_0029.abf,10,1600.0,-71.97930145263672,-10.192683219909668,1.7999999999999972,58.900000000000006,262.6970227670753,28.582582686532774,120.82138168946454,55.47892379760742,1.2093749999999999,-10.65625
882,Goal DMS,cell_0029.abf,11,1800.0,-71.50936889648438,-7.779218673706055,1.5999999999999943,52.19999999999999,276.6798418972332,31.236880223879933,38.464484042237295,52.64500045776367,1.087962962962963,-8.037037037037036
883,Goal DMS,cell_0029.abf,12,2000.0,-71.48609924316406,-5.376445293426514,1.5,42.69999999999999,291.2621359223302,33.518858465156704,19.16595694915561,52.77760696411133,1.2175,-5.765
884,Goal DMS,cell_0079.abf,0,-400.0,-73.0975341796875,-103.85089111328125,,,0,,,,,
885,Goal DMS,cell_0079.abf,1,-200.0,-72.84246826171875,-93.4385986328125,,,0,,,,,
886,Goal DMS,cell_0079.abf,2,0.0,-72.556396484375,-72.556396484375,,,0,,,,,
887,Goal DMS,cell_0079.abf,3,200.0,-72.31956481933594,-48.773128509521484,,,0,,,,,
888,Goal DMS,cell_0079.abf,4,400.0,-72.39373016357422,-37.32212448120117,195.4,332.20000000000005,95.02923976608187,12.137369358417047,8999.400066564915,96.93556213378906,1.5916666666666668,-52.083333333333336
889,Goal DMS,cell_0079.abf,5,600.0,-72.00946044921875,-34.48686981201172,4.599999999999994,491.9000000000001,123.12743689718856,15.010120857090653,374.3685581257748,81.20752716064453,1.5249999999999997,-46.3
890,Goal DMS,cell_0079.abf,6,800.0,-72.62490844726562,-29.329187393188477,3.200000000000017,495.6,160.43866774979693,17.33099627612392,182.56284118355345,67.099853515625,1.5025641025641023,-41.07692307692308
891,Goal DMS,cell_0079.abf,7,1000.0,-72.87688446044922,-24.256471633911133,2.5,496.9000000000001,192.1521035598705,18.63692498643843,164.21632707516125,50.54144287109375,1.474468085106383,-35.861702127659576
892,Goal DMS,cell_0079.abf,8,1200.0,-73.21834564208984,-18.286731719970703,2.200000000000017,256.69999999999993,220.03929273084486,21.687602760448307,141.1147500457899,45.62786865234375,1.4410714285714283,-31.857142857142858
893,Goal DMS,cell_0079.abf,9,1400.0,-73.39488983154297,-13.891779899597168,1.7999999999999972,122.60000000000002,248.34437086092709,23.71206903485681,475.06869098413966,53.46171188354492,1.3838709677419354,-29.741935483870968
894,Goal DMS,cell_0079.abf,10,1600.0,-72.88469696044922,-10.517354965209961,1.5999999999999943,88.20000000000002,265.5889145496535,26.294029989427656,336.5371725305423,54.55813217163086,1.3901234567901235,-11.895061728395062
895,Goal DMS,cell_0079.abf,11,1800.0,-72.80635833740234,-7.626824855804443,1.5,72.30000000000001,282.48587570621464,28.13248640358252,277.6181990829217,55.487823486328125,1.2737430167597765,-8.687150837988828
896,Goal DMS,cell_0079.abf,12,2000.0,-72.2972640991211,-4.713129043579102,1.2999999999999972,58.29999999999998,298.24561403508784,29.75286599307887,231.44072864689875,55.655982971191406,1.1131067961165049,-5.334951456310679
897,Goal DMS,cell_0056.abf,0,-400.0,-73.49366760253906,-107.9781494140625,,,0,,,,,
898,Goal DMS,cell_0056.abf,1,-200.0,-73.23689270019531,-95.57939910888672,,,0,,,,,
899,Goal DMS,cell_0056.abf,2,0.0,-73.20784759521484,-73.20784759521484,,,0,,,,,
900,Goal DMS,cell_0056.abf,3,200.0,-73.22303009033203,-40.49503707885742,,,0,,,,,
901,Goal DMS,cell_0056.abf,4,400.0,-73.16214752197266,-36.41484832763672,44.900000000000006,496.30000000000007,108.55117412494461,12.962785685978382,576.6172199190252,73.8108139038086,1.5125,-49.541666666666664
902,Goal DMS,cell_0056.abf,5,600.0,-73.72589111328125,-30.332931518554688,4.000000000000014,495.70000000000005,156.59955257270693,15.175148135189783,213.78369683868584,56.17237091064453,1.476315789473684,-43.21052631578947
903,Goal DMS,cell_0056.abf,6,800.0,-73.95513153076172,-23.55817222595215,2.8999999999999915,283.79999999999995,195.79921680313282,16.561578009245686,194.95656949974594,47.031192779541016,1.45,-38.2037037037037
904,Goal DMS,cell_0056.abf,7,1000.0,-73.78473663330078,-18.3424129486084,2.299999999999997,171.9,224.0566037735849,18.8766131995856,162.69775427992843,39.899322509765625,1.4162162162162164,-33.027027027027025
905,Goal DMS,cell_0056.abf,8,1200.0,-73.81654357910156,-14.167046546936035,1.8999999999999915,86.70000000000002,247.64150943396217,21.37592053824757,112.57591746900515,43.67937469482422,1.3818181818181818,-29.318181818181817
906,Goal DMS,cell_0056.abf,9,1400.0,-72.90388488769531,-10.41090202331543,1.700000000000017,61.400000000000006,268.0067001675042,25.156465986388703,58.53470878294746,43.990135192871094,1.3705882352941177,-11.516339869281046
907,Goal DMS,cell_0056.abf,10,1600.0,-72.90969848632812,-6.904626369476318,1.5,46.900000000000006,286.3436123348017,29.76730262711545,16.386019360305824,45.082679748535156,1.2935828877005349,-7.572192513368984
908,Goal DMS,cell_0056.abf,11,1800.0,-72.490234375,-4.176942348480225,1.4000000000000057,38.20000000000002,298.91304347826076,32.55093516678405,12.430926471994892,43.892601013183594,1.1127962085308056,-4.507109004739337
909,Goal DMS,cell_0056.abf,12,2000.0,-72.21078491210938,-0.7104882597923279,1.2999999999999972,29.900000000000006,314.68531468531455,36.20107668099706,9.046023290159344,45.22535705566406,1.1376744186046512,-0.9767441860465116
910,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,0,-400.0,-70.4997787475586,-99.83391571044922,,,0,,,,,
911,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,1,-200.0,-70.7270278930664,-94.35697174072266,,,0,,,,,
912,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,2,0.0,-70.6281509399414,-70.6281509399414,,,0,,,,,
913,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,3,200.0,-70.79476928710938,-50.761817932128906,51.10000000000001,497.70000000000005,35.82624272279445,1.8599227210801317,287.7269414851293,88.09518432617188,1.9866666666666668,-64.53333333333333
914,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,4,400.0,-70.72745513916016,-48.063106536865234,3.6999999999999886,495.4,119.99186495830791,4.288809480560332,86.00834170776379,87.43325805664062,1.8155172413793108,-59.189655172413794
915,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,5,600.0,-71.81896209716797,-43.047210693359375,2.6999999999999886,497.9,163.5702746365105,5.141878235341605,100.41287153018258,75.42334747314453,1.7525000000000006,-54.8
916,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,6,800.0,-72.67198944091797,-38.62782669067383,2.1999999999999886,494.19999999999993,186.9918699186992,5.754151661879704,89.08426652431612,66.19528198242188,1.7195652173913043,-50.358695652173914
917,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,7,1000.0,-73.17745208740234,-34.35428237915039,1.9000000000000057,497.6,203.75226951785353,6.452284168369221,100.25496904924289,53.36262512207031,1.683,-45.86
918,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,8,1200.0,-73.25292205810547,-30.246505737304688,1.6999999999999886,495.9,214.48806151355726,7.270758961544597,115.64104431004739,40.586143493652344,1.6676190476190473,-41.114285714285714
919,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,9,1400.0,-73.75846099853516,-25.297630310058594,1.6000000000000085,333.7,228.84673291177353,6.9703802838063424,186.47366939208644,31.119596481323242,1.6217391304347823,-36.971014492753625
920,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,10,1600.0,-73.0420150756836,-21.600719451904297,1.3999999999999915,193.3,244.9192287649817,9.878563163317486,94.60403878533549,30.44257926940918,1.5634146341463413,-33.97560975609756
921,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,11,1800.0,-72.43147277832031,-18.67554473876953,1.2999999999999972,102.7,266.2721893491124,14.282002704173625,30.285679079951404,34.397830963134766,1.5333333333333334,-31.51851851851852
922,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,12,2000.0,-71.5629653930664,-16.07805061340332,1.1999999999999886,92.3,241.49286498353456,16.49841134350099,23.158907153447313,34.06801986694336,1.5076923076923079,-27.307692307692307
923,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,0,-400.0,-71.47808837890625,-96.65238952636719,,,0,,,,,
924,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,1,-200.0,-71.41255187988281,-85.8372802734375,,,0,,,,,
925,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,2,0.0,-71.58786010742188,-71.58786010742188,,,0,,,,,
926,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,3,200.0,-71.45374298095703,-53.449073791503906,,,0,,,,,
927,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,4,400.0,-71.42475128173828,-46.72451400756836,7.499999999999986,393.59999999999997,51.8000518000518,-1.9172668446704977,0.8686997050843637,84.67216491699219,1.205263157894737,-59.94736842105263
928,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,5,600.0,-71.73053741455078,-45.14490509033203,4.099999999999994,496.5,119.82128350934198,0.5005400259820998,0.00036356278729615665,86.1811294555664,1.1706896551724142,-56.36206896551724
929,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,6,800.0,-72.18647766113281,-41.5080680847168,2.9000000000000057,495.19999999999993,170.62766605728217,3.0029297943897673,0.0005926681672436263,84.75548553466797,1.183132530120482,-52.66265060240964
930,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,7,1000.0,-73.02971649169922,-37.72876739501953,2.4000000000000057,497.1,196.07843137254898,4.301197833956715,9999.999999999973,80.63530731201172,1.2010416666666668,-49.177083333333336
931,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,8,1200.0,-73.74964141845703,-34.09585189819336,2.0,499.0,211.26760563380282,6.277466701569512,216.6659037924389,74.65725708007812,1.2019230769230769,-45.50961538461539
932,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,9,1400.0,-74.24475860595703,-30.51083755493164,1.7999999999999972,497.1,222.08762366242678,8.088896963732033,264.64725445424267,70.06010437011719,1.2165137614678905,-41.8348623853211
933,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,10,1600.0,-74.64865112304688,-26.84247589111328,1.6000000000000085,496.29999999999995,230.44269254093393,9.503665032107188,444.0997335549425,63.2767219543457,1.2176991150442475,-37.991150442477874
934,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,11,1800.0,-74.78208923339844,-23.24915885925293,1.5,498.80000000000007,235.27046048662774,11.8363796724181,201.7749853095942,57.84209442138672,1.2241379310344827,-34.21551724137931
935,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,12,2000.0,-75.26226043701172,-19.66791534423828,1.3999999999999915,497.6,239.82265215638853,13.353026742448879,298.74946085493235,50.37696075439453,1.2305084745762715,-30.322033898305083
936,Goal DMS,20181213_DMS_s1c2_0001.abf,0,-400.0,-81.01227569580078,-113.5135269165039,,,0,,,,,
937,Goal DMS,20181213_DMS_s1c2_0001.abf,1,-200.0,-81.56607055664062,-100.51568603515625,,,0,,,,,
938,Goal DMS,20181213_DMS_s1c2_0001.abf,2,0.0,-81.62740325927734,-81.62740325927734,,,0,,,,,
939,Goal DMS,20181213_DMS_s1c2_0001.abf,3,200.0,-81.7449722290039,-56.06943893432617,,,0,,,,,
940,Goal DMS,20181213_DMS_s1c2_0001.abf,4,400.0,-82.04277801513672,-42.46268844604492,,,0,,,,,
941,Goal DMS,20181213_DMS_s1c2_0001.abf,5,600.0,-81.972900390625,-37.323482513427734,,,0,,,,,
942,Goal DMS,20181213_DMS_s1c2_0001.abf,6,800.0,-81.72090148925781,-39.68429183959961,2.5999999999999943,496.4,184.2851356824625,20.74447128704515,204.49513686877046,94.15897369384766,1.1377777777777778,-56.977777777777774
943,Goal DMS,20181213_DMS_s1c2_0001.abf,7,1000.0,-82.24323272705078,-35.44132995605469,2.0,416.4,209.94208494208496,18.003730904956367,569.3883378786189,76.21501159667969,1.1411764705882352,-52.8
944,Goal DMS,20181213_DMS_s1c2_0001.abf,8,1200.0,-82.09709930419922,-30.62619972229004,1.6000000000000085,218.70000000000005,234.91478581298935,19.099679682653246,625.7436143817889,65.79021453857422,1.1375000000000002,-48.979166666666664
945,Goal DMS,20181213_DMS_s1c2_0001.abf,9,1400.0,-81.89290618896484,-27.380062103271484,1.3999999999999915,130.40000000000003,255.81395348837205,25.11634712951433,56.89545908651237,62.46161651611328,1.1161290322580648,-46.064516129032256
946,Goal DMS,20181213_DMS_s1c2_0001.abf,10,1600.0,-81.49067687988281,-24.76727867126465,1.1999999999999886,81.80000000000003,272.95285359801477,28.355491706437263,36.446271580398474,62.125465393066406,1.105,-43.6
947,Goal DMS,20181213_DMS_s1c2_0001.abf,11,1800.0,-81.63079071044922,-22.437021255493164,1.1000000000000085,59.90000000000002,289.1156462585033,33.41207754569262,15.9992729018593,62.400367736816406,1.08125,-40.5625
948,Goal DMS,20181213_DMS_s1c2_0001.abf,12,2000.0,-81.74401092529297,-20.132871627807617,1.0,39.8,309.27835051546396,38.00522068697508,9.753957047440805,66.79153442382812,1.0545454545454547,-39.09090909090909
949,Goal DMS,20181214_DMS_s1c1_0000.abf,0,-400.0,-80.15864562988281,-112.83842468261719,,,0,,,,,
950,Goal DMS,20181214_DMS_s1c1_0000.abf,1,-200.0,-80.0341796875,-101.3578109741211,,,0,,,,,
951,Goal DMS,20181214_DMS_s1c1_0000.abf,2,0.0,-80.11078643798828,-80.11078643798828,,,0,,,,,
952,Goal DMS,20181214_DMS_s1c1_0000.abf,3,200.0,-80.52323150634766,-49.305233001708984,112.3,308.79999999999995,30.534351145038173,23.31524304525583,161.87028122732312,158.7371826171875,1.36,-64.8
953,Goal DMS,20181214_DMS_s1c1_0000.abf,4,400.0,-80.8322982788086,-44.09397506713867,4.699999999999989,372.0,106.18023414102913,23.523239594806626,224.2357743870352,136.3818817138672,1.3342105263157893,-58.60526315789474
954,Goal DMS,20181214_DMS_s1c1_0000.abf,5,600.0,-81.12256622314453,-39.7335205078125,2.9000000000000057,494.0,150.68214212991242,25.011727142883565,85.19034258216509,112.13353729248047,1.3684931506849316,-53.32876712328767
955,Goal DMS,20181214_DMS_s1c1_0000.abf,6,800.0,-81.84848022460938,-34.58296585083008,2.1999999999999886,496.0,174.15957877683272,24.859985713470486,90.19042172918404,88.6409683227539,1.403529411764706,-48.1764705882353
956,Goal DMS,20181214_DMS_s1c1_0000.abf,7,1000.0,-81.42634582519531,-28.5854434967041,1.7999999999999972,390.3,193.05019305019306,23.010652876958666,224.53841037085573,61.92361831665039,1.4383561643835614,-42.71232876712329
957,Goal DMS,20181214_DMS_s1c1_0000.abf,8,1200.0,-81.38838195800781,-23.472660064697266,1.5,177.90000000000003,232.42630385487521,26.02143627227614,135.1624198492963,64.08802795410156,1.3675000000000002,-40.025
958,Goal DMS,20181214_DMS_s1c1_0000.abf,9,1400.0,-81.84425354003906,-20.178342819213867,1.2999999999999972,131.7,245.39877300613497,28.029225455937,103.99315715915274,60.184478759765625,1.3612903225806454,-36.61290322580645
959,Goal DMS,20181214_DMS_s1c1_0000.abf,10,1600.0,-81.13117980957031,-17.216405868530273,1.1000000000000085,86.89999999999999,279.7202797202798,29.53444734894064,84.96676616737915,62.31435012817383,1.2916666666666667,-34.125
960,Goal DMS,20181214_DMS_s1c1_0000.abf,11,1800.0,-80.43252563476562,-14.493308067321777,1.0,71.2,299.14529914529913,31.980211118493067,49.56291114138762,61.31853485107422,1.2954545454545454,-30.40909090909091
961,Goal DMS,20181214_DMS_s1c1_0000.abf,12,2000.0,-80.23461151123047,-12.091163635253906,0.8999999999999915,54.3,318.35205992509356,33.582134212266276,30.683184418307963,61.6455078125,6.05,-21.866666666666667
962,Goal DMS,20181215_DMS_s1c1_0000.abf,0,-400.0,-80.58719635009766,-120.83824920654297,,,0,,,,,
963,Goal DMS,20181215_DMS_s1c1_0000.abf,1,-200.0,-81.37555694580078,-107.71224975585938,,,0,,,,,
964,Goal DMS,20181215_DMS_s1c1_0000.abf,2,0.0,-81.1124267578125,-81.1124267578125,,,0,,,,,
965,Goal DMS,20181215_DMS_s1c1_0000.abf,3,200.0,-81.36028289794922,-47.827388763427734,193.2,355.40000000000003,24.660912453760783,21.54336320323459,600.9988784197063,141.23916625976562,1.6333333333333335,-64.66666666666667
966,Goal DMS,20181215_DMS_s1c1_0000.abf,4,400.0,-81.46519470214844,-41.165836334228516,4.400000000000006,452.79999999999995,102.58697591436218,22.40730852008264,258.59525969786074,113.63883972167969,1.5222222222222221,-54.888888888888886
967,Goal DMS,20181215_DMS_s1c1_0000.abf,5,600.0,-81.59541320800781,-33.33353042602539,2.6999999999999886,499.1,147.05882352941174,21.8586326468481,128.58681938991336,80.71439361572266,1.4972222222222225,-46.90277777777778
968,Goal DMS,20181215_DMS_s1c1_0000.abf,6,800.0,-82.30653381347656,-24.955547332763672,2.0999999999999943,316.9,187.420584498094,22.99072885423154,215.25607461097212,58.45590591430664,1.4912280701754383,-39.91228070175438
969,Goal DMS,20181215_DMS_s1c1_0000.abf,7,1000.0,-82.50616455078125,-18.249832153320312,1.6999999999999886,143.3,233.05084745762707,25.431767123765027,385.0919226849842,57.458126068115234,1.4303030303030304,-35.121212121212125
970,Goal DMS,20181215_DMS_s1c1_0000.abf,8,1200.0,-81.86546325683594,-13.506818771362305,1.5,88.3,264.97695852534565,28.134411523277834,246.59298038386515,60.3697395324707,1.396153846153846,-30.26923076923077
971,Goal DMS,20181215_DMS_s1c1_0000.abf,9,1400.0,-81.76188659667969,-9.353434562683105,1.2999999999999972,59.499999999999986,292.09621993127155,29.918413341115475,121.39250753262355,64.04203796386719,0.4933189655172414,-8.885775862068966
972,Goal DMS,20181215_DMS_s1c1_0000.abf,10,1600.0,-81.49125671386719,-5.461614608764648,1.1999999999999886,45.8,313.9013452914798,32.760171273506074,33.42895656361953,64.7702865600586,0.5317880794701987,-5.077262693156733
973,Goal DMS,20181215_DMS_s1c1_0000.abf,11,1800.0,-81.19718933105469,-2.0806286334991455,1.1000000000000085,37.39999999999999,330.5785123966944,37.43181816062132,13.396872590841939,64.89690399169922,0.49387755102040815,-1.653061224489796
974,Goal DMS,20181215_DMS_s1c1_0000.abf,12,2000.0,-80.88137817382812,1.6209276914596558,1.0,33.000000000000014,343.74999999999983,41.254495513649246,9.900197917234498,62.8509521484375,0.5229613733905579,1.0429184549356223
975,Goal DMS,cell_0014.abf,0,-400.0,-73.33585357666016,-137.42312622070312,,,0,,,,,
976,Goal DMS,cell_0014.abf,1,-200.0,-72.33570861816406,-114.79759979248047,,,0,,,,,
977,Goal DMS,cell_0014.abf,2,0.0,-72.89266967773438,-72.89266967773438,,,0,,,,,
978,Goal DMS,cell_0014.abf,3,200.0,-73.2589111328125,-35.39578628540039,8.0,299.5,58.319039451114925,14.685511083909875,152.37384408331152,63.68928909301758,1.8,-49.375
979,Goal DMS,cell_0014.abf,4,400.0,-71.69329833984375,-24.326866149902344,3.3999999999999915,98.20000000000002,137.13080168776366,17.610030638060763,317.4112108422454,51.30591583251953,1.663636363636364,-43.0
980,Goal DMS,cell_0014.abf,5,600.0,-70.93733978271484,-17.82394027709961,2.299999999999997,51.60000000000002,202.83975659229196,20.47508627238207,49.40581494926855,51.1993408203125,1.6,-36.77777777777778
981,Goal DMS,cell_0014.abf,6,800.0,-70.7765121459961,-12.978802680969238,1.8999999999999915,28.799999999999983,260.22304832713763,24.933503921480046,17.980778772683056,53.97251510620117,1.4857142857142858,-31.428571428571427
982,Goal DMS,cell_0014.abf,7,1000.0,-70.78946685791016,-8.706769943237305,1.5999999999999943,26.900000000000006,276.6798418972331,28.99524518134962,13.894992400666341,50.3997802734375,1.447398843930636,-8.919075144508671
983,Goal DMS,cell_0014.abf,8,1200.0,-70.63806915283203,-4.915725231170654,1.4000000000000057,20.299999999999983,317.4603174603178,32.60708550022793,8.31053292137592,56.24898147583008,1.2900523560209425,-4.994764397905759
984,Goal DMS,cell_0014.abf,9,1400.0,-71.11217498779297,-1.2963600158691406,1.2999999999999972,11.199999999999989,404.0404040404044,36.314763564762906,5.091190952555546,72.94845581054688,1.0836448598130843,-1.3457943925233644
985,Goal DMS,cell_0014.abf,10,1600.0,-70.30065155029297,2.064692497253418,1.2000000000000028,14.400000000000006,378.78787878787875,39.89577395898239,5.32037243173471,58.563232421875,1.1296296296296295,1.1064814814814814
986,Goal DMS,cell_0014.abf,11,1800.0,-70.83758544921875,5.258981704711914,1.2000000000000028,10.199999999999989,444.44444444444514,42.5234893393516,4.101313607427937,58.7615966796875,1.0099585062240664,4.331950207468879
987,Goal DMS,cell_0014.abf,12,2000.0,-70.20260620117188,8.251983642578125,1.0999999999999943,10.099999999999994,444.4444444444444,47.08049427314317,3.5492245204131803,61.176300048828125,0.959349593495935,7.430894308943089
988,Goal DMS,cell_0049.abf,0,-400.0,-72.96868896484375,-137.1354217529297,,,0,,,,,
989,Goal DMS,cell_0049.abf,1,-200.0,-70.61998748779297,-112.56047821044922,,,0,,,,,
990,Goal DMS,cell_0049.abf,2,0.0,-70.24014282226562,-70.24014282226562,,,0,,,,,
991,Goal DMS,cell_0049.abf,3,200.0,-72.2010498046875,-46.72278594970703,4.200000000000017,497.6,145.9262261856506,26.860676195911957,41.427538938541815,100.01437377929688,1.3098591549295782,-66.16901408450704
992,Goal DMS,cell_0049.abf,4,400.0,-72.24671936035156,-38.64257049560547,2.200000000000017,497.6,193.78280177634235,22.395583211366308,108.12168454509249,64.5589828491211,1.3473684210526324,-57.6
993,Goal DMS,cell_0049.abf,5,600.0,-72.21186828613281,-28.67706871032715,1.700000000000017,187.30000000000004,215.51724137931032,21.856984934101433,432.43385228360654,46.6064453125,1.3499999999999999,-51.94117647058823
994,Goal DMS,cell_0049.abf,6,800.0,-71.42096710205078,-24.84291648864746,1.4000000000000057,89.5,238.36549375709424,26.957168115246667,49.401583753826074,48.1719970703125,1.338888888888889,-48.44444444444444
995,Goal DMS,cell_0049.abf,7,1000.0,-71.94685363769531,-22.10247230529785,1.2999999999999972,58.900000000000006,260.41666666666663,31.57349678833568,20.430222898611163,43.99821090698242,1.3000000000000003,-44.84615384615385
996,Goal DMS,cell_0049.abf,8,1200.0,-70.54410552978516,-19.697572708129883,1.0999999999999943,35.80000000000001,288.18443804034564,35.52766859520072,11.885615171064714,53.8055419921875,1.2777777777777777,-42.666666666666664
997,Goal DMS,cell_0049.abf,9,1400.0,-70.06988525390625,-17.597158432006836,1.0999999999999943,26.700000000000017,312.4999999999997,37.60516039829503,8.194114780659431,57.30628967285156,1.2625,-38.875
998,Goal DMS,cell_0049.abf,10,1600.0,-69.03115844726562,-15.682062149047852,1.0,21.900000000000006,334.9282296650717,41.25410081523337,6.197756670748484,60.54033660888672,1.2285714285714289,-36.857142857142854
999,Goal DMS,cell_0049.abf,11,1800.0,-68.24443054199219,-13.726287841796875,0.9000000000000057,17.80000000000001,355.0295857988164,42.94133462543345,5.263014056148024,63.995361328125,1.2166666666666668,-34.666666666666664
1000,Goal DMS,cell_0049.abf,12,2000.0,-67.7852554321289,-11.950490951538086,0.9000000000000057,14.0,381.67938931297726,45.96618036525398,4.213504948779494,68.3990478515625,7.427272727272728,-23.181818181818183
1001,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,0,-400.0,-71.87995910644531,-110.2502212524414,,,0,,,,,
1002,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,1,-200.0,-72.06670379638672,-94.9673843383789,,,0,,,,,
1003,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,2,0.0,-71.45230865478516,-71.45230865478516,,,0,,,,,
1004,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,3,200.0,-71.62692260742188,-43.3636360168457,9.0,339.6,36.297640653357526,15.059536294221598,982.2902879324952,132.1728973388672,1.7454545454545458,-56.18181818181818
1005,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,4,400.0,-71.76709747314453,-37.349884033203125,3.4000000000000057,461.4000000000001,115.72052401746721,17.862914311167387,5707.741826106666,114.03784942626953,1.690196078431373,-49.333333333333336
1006,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,5,600.0,-72.08845520019531,-32.14979553222656,2.1999999999999886,495.29999999999995,168.32285540458324,19.02322108210083,98.16989637908247,98.6986312866211,1.681707317073171,-42.926829268292686
1007,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,6,800.0,-72.18605041503906,-25.846416473388672,1.6999999999999886,494.4,186.72620255733713,21.068570858241117,72.5743621480654,81.59637451171875,1.6793478260869572,-36.68478260869565
1008,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,7,1000.0,-72.32389068603516,-19.5251407623291,1.5,495.6,194.29265330904676,22.4849655051337,96.5225608050356,62.03730773925781,1.668421052631579,-30.073684210526316
1009,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,8,1200.0,-72.23389434814453,-12.42215633392334,1.2999999999999972,383.1,206.91461498166575,23.03789676480784,482.1575598515579,43.36296463012695,1.3548148148148147,-17.444444444444443
