,group,cell_name,input_current,f_rate,t_last_spike,R,Tau,sweep,rest_potential
1073,Goal DMS,20181213_DMS_s1c1_0000.abf,1000.0,210.867802108678,495.7000000000001,95.6581,4.74616,7,-81.33035571758563
1074,Goal DMS,20181213_DMS_s1c1_0000.abf,1200.0,228.0064568200161,497.7000000000001,95.6581,4.74616,8,-81.33035571758563
1075,Goal DMS,20181213_DMS_s1c1_0000.abf,1400.0,242.27740763173833,497.1,95.6581,4.74616,9,-81.33035571758563
1076,Goal DMS,20181213_DMS_s1c1_0000.abf,1600.0,251.06296821218868,495.5,95.6581,4.74616,10,-81.33035571758563
1077,Goal DMS,20181213_DMS_s1c1_0000.abf,1800.0,454.9114331723026,498.2000000000001,95.6581,4.74616,11,-81.33035571758563
1078,Goal DMS,20181213_DMS_s1c1_0000.abf,2000.0,561.1626968106581,496.7000000000001,95.6581,4.74616,12,-81.33035571758563
1079,Goal DMS,cell_0072.abf,-400.0,0.0,,88.0524,5.58694,0,-73.6167984008789
1080,Goal DMS,cell_0072.abf,-200.0,0.0,,88.0524,5.58694,1,-73.6167984008789
1081,Goal DMS,cell_0072.abf,0.0,0.0,,88.0524,5.58694,2,-73.6167984008789
1082,Goal DMS,cell_0072.abf,200.0,0.0,,88.0524,5.58694,3,-73.6167984008789
1083,Goal DMS,cell_0072.abf,400.0,80.82622361921871,488.4,88.0524,5.58694,4,-73.6167984008789
1084,Goal DMS,cell_0072.abf,600.0,116.06597434331093,495.2000000000001,88.0524,5.58694,5,-73.6167984008789
1085,Goal DMS,cell_0072.abf,800.0,151.46831530139102,326.6,88.0524,5.58694,6,-73.6167984008789
1086,Goal DMS,cell_0072.abf,1000.0,196.96969696969697,134.4,88.0524,5.58694,7,-73.6167984008789
1087,Goal DMS,cell_0072.abf,1200.0,84.66035073573876,498.1,88.0524,5.58694,8,-73.6167984008789
1088,Goal DMS,cell_0072.abf,1400.0,358.5817888799355,498.1,88.0524,5.58694,9,-73.6167984008789
1089,Goal DMS,cell_0072.abf,1600.0,351.373182552504,496.80000000000007,88.0524,5.58694,10,-73.6167984008789
1090,Goal DMS,cell_0072.abf,1800.0,322.5806451612903,497.5,88.0524,5.58694,11,-73.6167984008789
1091,Goal DMS,cell_0072.abf,2000.0,363.08926780341017,499.90000000000015,88.0524,5.58694,12,-73.6167984008789
1092,Goal DMS,cell_0045.abf,-400.0,0.0,,114.04,5.70654,0,-73.18009655292218
1093,Goal DMS,cell_0045.abf,-200.0,0.0,,114.04,5.70654,1,-73.18009655292218
1094,Goal DMS,cell_0045.abf,0.0,0.0,,114.04,5.70654,2,-73.18009655292218
1095,Goal DMS,cell_0045.abf,200.0,0.0,,114.04,5.70654,3,-73.18009655292218
1096,Goal DMS,cell_0045.abf,400.0,64.71654154801968,483.2000000000001,114.04,5.70654,4,-73.18009655292218
1097,Goal DMS,cell_0045.abf,600.0,113.6363636363636,206.50000000000003,114.04,5.70654,5,-73.18009655292218
1098,Goal DMS,cell_0045.abf,800.0,167.44186046511626,110.50000000000004,114.04,5.70654,6,-73.18009655292218
1099,Goal DMS,cell_0045.abf,1000.0,263.37115072933545,495.90000000000015,114.04,5.70654,7,-73.18009655292218
1100,Goal DMS,cell_0045.abf,1200.0,380.56680161943314,496.00000000000017,114.04,5.70654,8,-73.18009655292218
1101,Goal DMS,cell_0045.abf,1400.0,384.3058350100603,498.7000000000001,114.04,5.70654,9,-73.18009655292218
1102,Goal DMS,cell_0045.abf,1600.0,460.4866277900664,498.8,114.04,5.70654,10,-73.18009655292218
1103,Goal DMS,cell_0045.abf,1800.0,443.32998996990966,499.90000000000015,114.04,5.70654,11,-73.18009655292218
1104,Goal DMS,cell_0045.abf,2000.0,447.25230645808256,499.90000000000015,114.04,5.70654,12,-73.18009655292218
1105,Goal DMS,20181215_DMS_s1c2_0000.abf,-400.0,0.0,,120.687,5.90676,0,-80.1742172241211
1106,Goal DMS,20181215_DMS_s1c2_0000.abf,-200.0,0.0,,120.687,5.90676,1,-80.1742172241211
1107,Goal DMS,20181215_DMS_s1c2_0000.abf,0.0,0.0,,120.687,5.90676,2,-80.1742172241211
1108,Goal DMS,20181215_DMS_s1c2_0000.abf,200.0,0.0,,120.687,5.90676,3,-80.1742172241211
1109,Goal DMS,20181215_DMS_s1c2_0000.abf,400.0,90.9297567629007,492.4,120.687,5.90676,4,-80.1742172241211
1110,Goal DMS,20181215_DMS_s1c2_0000.abf,600.0,140.93137254901958,493.0,120.687,5.90676,5,-80.1742172241211
1111,Goal DMS,20181215_DMS_s1c2_0000.abf,800.0,183.71961560203502,356.3,120.687,5.90676,6,-80.1742172241211
1112,Goal DMS,20181215_DMS_s1c2_0000.abf,1000.0,221.5568862275449,169.0,120.687,5.90676,7,-80.1742172241211
1113,Goal DMS,20181215_DMS_s1c2_0000.abf,1200.0,251.25628140703515,101.2,120.687,5.90676,8,-80.1742172241211
1114,Goal DMS,20181215_DMS_s1c2_0000.abf,1400.0,271.3178294573644,78.89999999999998,120.687,5.90676,9,-80.1742172241211
1115,Goal DMS,20181215_DMS_s1c2_0000.abf,1600.0,52.39991616013413,478.40000000000015,120.687,5.90676,10,-80.1742172241211
1116,Goal DMS,20181215_DMS_s1c2_0000.abf,1800.0,309.73451327433634,46.39999999999999,120.687,5.90676,11,-80.1742172241211
1117,Goal DMS,20181215_DMS_s1c2_0000.abf,2000.0,323.4501347708895,38.2,120.687,5.90676,12,-80.1742172241211
